11449025,페리카나치킨삼척당저점,42,강원도,42230,삼척시,4223010500,당저동,강원도 삼척시 당저동 143-7,강원도 삼척시 대학로 45,1,,129.163003730797,37.4451289747249
11454601,다져스치킨,41,경기도,41287,고양시 일산서구,4128710100,일산동,경기도 고양시 일산서구 일산동 1066,경기도 고양시 일산서구 후곡로 36,,,126.765076363699,37.6806210510391
11458090,오븐에꾸운닭,26,부산광역시,26230,부산진구,2623010600,연지동,부산광역시 부산진구 연지동 353-1,부산광역시 부산진구 새싹로 183,1,,129.048958169508,35.1718018920038
11459406,동키치킨,41,경기도,41173,안양시 동안구,4117310100,비산동,경기도 안양시 동안구 비산동 1104,경기도 안양시 동안구 시민대로159번길 59,2,,126.947275472665,37.3912700812457
11482381,BHC치킨,41,경기도,41190,부천시,4119010800,중동,경기도 부천시 중동 1101,경기도 부천시 옥산로 47,,,126.780303579169,37.4980251717777
11483687,네네치킨,11,서울특별시,11560,영등포구,1156011000,여의도동,서울특별시 영등포구 여의도동 37,서울특별시 영등포구 의사당대로 110,5,,126.924414010082,37.5202033823205
11484700,네네치킨,46,전라남도,46110,목포시,4611015900,용해동,전라남도 목포시 용해동 1025,전라남도 목포시 용당로331번길 88,,,126.394844764884,34.8152012894121
11498882,또래오래,41,경기도,41190,부천시,4119010800,중동,경기도 부천시 중동 1184-6,경기도 부천시 조마루로 278,,,126.774547873678,37.4966050375605
11507437,에디슨DHA치킨하안점,41,경기도,41210,광명시,4121010300,하안동,경기도 광명시 하안동 13-2,경기도 광명시 안현로 51,1,,126.877598578096,37.4660835096817
11520493,통티닭강정,41,경기도,41150,의정부시,4115010400,신곡동,경기도 의정부시 신곡동 471,경기도 의정부시 능곡로26번길 40,4,,127.062146134783,37.7400772657664
11524244,멕시칸치킨,45,전라북도,45111,전주시 완산구,4511113700,삼천동1가,전라북도 전주시 완산구 삼천동1가 300-3,전라북도 전주시 완산구 삼천천변1길 46,2,,127.115297029776,35.7943033348462
11524893,처갓집양념치킨,46,전라남도,46110,목포시,4611010200,산정동,전라남도 목포시 산정동 1290-30,전라남도 목포시 자유로 58,2,,126.396046624273,34.7932236311711
