yy,mon,title_h,title_m,title_f,title_e,detail_link,author,publisher,pub_date,price,n_reviews,reivew_link,rating,tags
2023,1,[도서],2023 에듀윌 전기기능사 필기 한권끝장,,,https://www.yes24.com/Product/Goods/109305756,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",에듀윌,2022년 05월,"22,500",22,https://www.yes24.com/Product/Goods/109305756?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],해커스 토플 리스닝 (Hackers TOEFL Listening),,NEW TOEFL iBT 완벽 반영ㅣ고득점을 위한 완벽한 전략 제시,https://www.yes24.com/Product/Goods/76897298,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",해커스어학연구소,2019년 08월,"26,550",7,https://www.yes24.com/Product/Goods/76897298?ReviewYn=Y,9.0,['#분철']
2023,1,[도서],해커스 토플 리딩 인터미디엇 (Hackers TOEFL Reading Intermediate),,,https://www.yes24.com/Product/Goods/76892767,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",해커스어학연구소,2019년 08월,"19,710",17,https://www.yes24.com/Product/Goods/76892767?ReviewYn=Y,9.2,['#분철']
2023,1,[도서],슈퍼 토끼의 결심,,,https://www.yes24.com/Product/Goods/115802759,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",주니어김영사,2022년 11월,"12,420",20,https://www.yes24.com/Product/Goods/115802759?ReviewYn=Y,10.0,"['#2023아침독서추천도서', '#계묘년', '#생태동화', '#고학년동화']"
2023,1,[도서],연금술사,,,https://www.yes24.com/Product/Goods/240525,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",문학동네,2001년 12월,"10,800",696,https://www.yes24.com/Product/Goods/240525?ReviewYn=Y,8.6,"['#YES24XEBS_대국민독서챌린지', '#Y2K책장소환', '#연금술의모든것', '#KBS2TV북유럽', '#방탄책방']"
2023,1,[도서],2023 에듀윌 전기기사 필기 7개년 기출문제집,,CBT 완벽 적응을 위한 기출 중심 3회독 합격시스템,https://www.yes24.com/Product/Goods/116053916,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",에듀윌,2023년 01월,"27,000",26,https://www.yes24.com/Product/Goods/116053916?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],2023 에듀윌 답만보는 지게차운전기능사 필기,,,https://www.yes24.com/Product/Goods/115097608,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",에듀윌,2023년 01월,"13,050",1,https://www.yes24.com/Product/Goods/115097608?ReviewYn=Y,8.0,['#분철']
2023,1,[도서],2023 이기적 정보처리기능사 필기 기본서+기출공략집,,,https://www.yes24.com/Product/Goods/111141370,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",영진닷컴,2022년 08월,"17,100",4,https://www.yes24.com/Product/Goods/111141370?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],1일 1페이지로 완성하는 초등 국영수 문해력,초등 학부모 필독서,국영수 및 전과목 문해력을 키워주는 실천 학습법,https://www.yes24.com/Product/Goods/106710097,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",북북북,2022년 02월,"17,820",9,https://www.yes24.com/Product/Goods/106710097?ReviewYn=Y,9.6,"['#우리아이학습멘토', '#유튜버의책', '#문해력']"
2023,1,[도서],고양이 해결사 깜냥 4,,눈썰매장을 씽씽 달려라!,https://www.yes24.com/Product/Goods/105981214,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",창비,2022년 01월,"9,900",38,https://www.yes24.com/Product/Goods/105981214?ReviewYn=Y,9.8,"['#최신작알림신청인기작가', '#고양이가세상을구원할거야']"
2023,1,[도서],틀려도 괜찮아,,,https://www.yes24.com/Product/Goods/1953816,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",토토북,2006년 02월,"11,700",94,https://www.yes24.com/Product/Goods/1953816?ReviewYn=Y,9.0,"['#학교에가요', '#자존감', '#초등학교가기전에', '#생활동화']"
2023,1,[도서],재벌집 막내아들 3,,,https://www.yes24.com/Product/Goods/115427050,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",테라코타,2022년 11월,"15,300",2,https://www.yes24.com/Product/Goods/115427050?ReviewYn=Y,10.0,[]
2023,1,[도서],스티브 니슨의 캔들차트 투자기법,,"캔들차트 분석의 바이블, 기술적 분석 혁명을 일으킨 세계적 베스트셀러",https://www.yes24.com/Product/Goods/106192987,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",이레미디어,2022년 01월,"24,300",4,https://www.yes24.com/Product/Goods/106192987?ReviewYn=Y,9.3,[]
2023,1,[도서],해커스톡 왕초보 영어회화 10분의 기적 : 기초패턴으로 말하기,,미국인이 가장 많이 쓰는 표현으로 원어민처럼 말하기,https://www.yes24.com/Product/Goods/64703271,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",해커스어학연구소,2018년 10월,"10,710",82,https://www.yes24.com/Product/Goods/64703271?ReviewYn=Y,9.4,[]
2023,1,[도서],재벌집 막내아들 5,,,https://www.yes24.com/Product/Goods/115427084,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",테라코타,2022년 11월,"15,300",3,https://www.yes24.com/Product/Goods/115427084?ReviewYn=Y,9.7,[]
2023,1,[도서],재벌집 막내아들 4,,,https://www.yes24.com/Product/Goods/115427065,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",테라코타,2022년 11월,"15,300",3,https://www.yes24.com/Product/Goods/115427065?ReviewYn=Y,9.4,[]
2023,1,[도서],벌거벗은 한국사 : 사건편 ,,본격 우리 역사 스토리텔링쇼,https://www.yes24.com/Product/Goods/114295799,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",프런트페이지,2022년 10월,"16,920",26,https://www.yes24.com/Product/Goods/114295799?ReviewYn=Y,9.8,[]
2023,1,[도서],차이에 관한 생각,,영장류학자의 눈으로 본 젠더,https://www.yes24.com/Product/Goods/115098407,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",세종서적,2022년 11월,"19,800",42,https://www.yes24.com/Product/Goods/115098407?ReviewYn=Y,9.7,[]
2023,1,[만화],타몬 군 지금 어느 쪽?! 1 ,,,https://www.yes24.com/Product/Goods/117094925,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",학산문화사,2023년 01월,"5,400",50,https://www.yes24.com/Product/Goods/117094925?ReviewYn=Y,9.2,[]
2023,1,[도서],소워니놀이터의 말랑말랑 스퀴시,,스퀴시로 즐기는 띠부띠부 종이놀이 도안집 3탄,https://www.yes24.com/Product/Goods/109991109,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",시대인,2022년 07월,"18,000",16,https://www.yes24.com/Product/Goods/109991109?ReviewYn=Y,9.8,[]
2023,1,[도서],기적의 파닉스 1,,"하루 4쪽, 3개월이면 혼자서도 영어책 읽기가 가능해지는",https://www.yes24.com/Product/Goods/31915725,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",길벗스쿨,2016년 09월,"12,600",200,https://www.yes24.com/Product/Goods/31915725?ReviewYn=Y,9.8,[]
2023,1,[도서],왜 세계의 절반은 굶주리는가?,,유엔 식량특별조사관이 아들에게 들려주는 기아의 진실,https://www.yes24.com/Product/Goods/24937700,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",갈라파고스,2016년 03월,"11,520",102,https://www.yes24.com/Product/Goods/24937700?ReviewYn=Y,9.6,[]
2023,1,[도서],용의자 X의 헌신,,,https://www.yes24.com/Product/Goods/45353675,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",재인,2017년 08월,"15,120",93,https://www.yes24.com/Product/Goods/45353675?ReviewYn=Y,9.4,[]
2023,1,[도서],만화 SSS급 죽어야 사는 헌터 2 ,,,https://www.yes24.com/Product/Goods/116855461,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",판시아,2023년 01월,"14,400",4,https://www.yes24.com/Product/Goods/116855461?ReviewYn=Y,10.0,[]
2023,1,[도서],데이터는 어떻게 인생의 무기가 되는가,,당신의 모든 선택에서 진짜 원하는 것을 얻는 법,https://www.yes24.com/Product/Goods/113751739,"['오이카와 다쿠야', '소네하라 하루키', '고시로 구미코', '강경민']",더퀘스트,2022년 10월,"16,920",60,https://www.yes24.com/Product/Goods/113751739?ReviewYn=Y,9.6,[]
2023,1,[도서],눈에 보이지 않는 지도책,,세상을 읽는 데이터 지리학,https://www.yes24.com/Product/Goods/113477617,"['마이클 샌델', '안기순', '김선욱']",윌북(willbook),2022년 10월,"25,200",48,https://www.yes24.com/Product/Goods/113477617?ReviewYn=Y,9.5,"['#크레마클럽에있어요', '#인포그래픽', '#지도', '#그래제본소']"
2023,1,[도서],꿈꾸고 사랑했네 해처럼 맑게,,괴테와 마주앉는 시간,https://www.yes24.com/Product/Goods/102524288,"['마이클 샌델', '안기순', '김선욱']",문학동네,2021년 07월,"12,150",2,https://www.yes24.com/Product/Goods/102524288?ReviewYn=Y,9.5,['#책읽아웃']
2023,1,[도서],2023 신용한 행정학 약점공략 공부하는 기출변형 모의고사 (문제+해설편),,,https://www.yes24.com/Product/Goods/116208874,"['마이클 샌델', '안기순', '김선욱']",메가스터디교육(공무원),2022년 12월,"22,500",14,https://www.yes24.com/Product/Goods/116208874?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],2023 유휘운 행정법총론 요약노트+기출문제(요플),,,https://www.yes24.com/Product/Goods/111686240,"['마이클 샌델', '안기순', '김선욱']",메가스터디교육(공무원),2022년 08월,"16,200",38,https://www.yes24.com/Product/Goods/111686240?ReviewYn=Y,9.8,['#분철']
2023,1,[도서],2023 해커스공무원 신민숙 쉬운국어 문학·비문학 필기노트,,"9급 전 직렬, 7급 지방직",https://www.yes24.com/Product/Goods/110410672,"['마이클 샌델', '안기순', '김선욱']",해커스공무원 ,2022년 07월,"13,950",10,https://www.yes24.com/Product/Goods/110410672?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],핑크펭귄,,완전히 새롭고 전혀 다른 그 무언가!,https://www.yes24.com/Product/Goods/36107756,"['마이클 샌델', '안기순', '김선욱']",스노우폭스북스,2021년 04월,"13,500",69,https://www.yes24.com/Product/Goods/36107756?ReviewYn=Y,9.4,['#크레마클럽에있어요']
2023,1,[도서],돈으로 살 수 없는 것들,,무엇이 가치를 결정하는가,https://www.yes24.com/Product/Goods/6779868,"['마이클 샌델', '안기순', '김선욱']",와이즈베리,2012년 04월,"14,400",151,https://www.yes24.com/Product/Goods/6779868?ReviewYn=Y,9.0,"['#2021서울대지원자가많이읽은책', '#돈구경시켜드릴게', '#TV책을보다선정도서', '#올해의책', '#돈이란무엇인가']"
2023,1,[도서],파인애플 공부법,,세계 무대에서 잠재력을 발휘하는 상위 1% 공부력의 비밀,https://www.yes24.com/Product/Goods/116751542,"['마이클 샌델', '안기순', '김선욱']",스타라잇,2023년 01월,"15,120",34,https://www.yes24.com/Product/Goods/116751542?ReviewYn=Y,9.9,[]
2023,1,[도서],2023 시나공 컴퓨터활용능력 1급 필기,,,https://www.yes24.com/Product/Goods/112050199,"['마이클 샌델', '안기순', '김선욱']",길벗,2022년 08월,"28,800",23,https://www.yes24.com/Product/Goods/112050199?ReviewYn=Y,9.6,['#분철']
2023,1,[도서],2023 시나공 컴퓨터활용능력 2급 실기,,,https://www.yes24.com/Product/Goods/110813558,"['마이클 샌델', '안기순', '김선욱']",길벗,2022년 07월,"21,600",9,https://www.yes24.com/Product/Goods/110813558?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],작은 별이지만 빛나고 있어 (20만 부 기념 한정판 에디션),,,https://www.yes24.com/Product/Goods/98799362,"['마이클 샌델', '안기순', '김선욱']",북로망스,2021년 03월,"13,500",106,https://www.yes24.com/Product/Goods/98799362?ReviewYn=Y,9.4,"['#NCT태용의책장', '#다정한말들', '#일상을위로하다']"
2023,1,[도서],고양이 해결사 깜냥 2,,최고의 요리에 도전하라!,https://www.yes24.com/Product/Goods/93888046,"['마이클 샌델', '안기순', '김선욱']",창비,2020년 10월,"9,900",33,https://www.yes24.com/Product/Goods/93888046?ReviewYn=Y,9.8,"['#최신작알림신청인기작가', '#고양이가세상을구원할거야']"
2023,1,[도서],2023 해커스공무원 신민숙 쉬운국어 빈출 어법 300제 ,,"9급 전 직렬, 7급 지방직, 군무원",https://www.yes24.com/Product/Goods/114917885,"['마이클 샌델', '안기순', '김선욱']",해커스공무원 ,2022년 11월,"14,400",19,https://www.yes24.com/Product/Goods/114917885?ReviewYn=Y,9.8,['#분철']
2023,1,[도서],2023 에듀윌 건설안전기사 필기 7개년 기출문제집,,,https://www.yes24.com/Product/Goods/111088157,"['마이클 샌델', '안기순', '김선욱']",에듀윌,2022년 07월,"25,650",5,https://www.yes24.com/Product/Goods/111088157?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],김락희의 인체 드로잉,,,https://www.yes24.com/Product/Goods/82898608,"['마이클 샌델', '안기순', '김선욱']",성안당,2019년 11월,"31,500",103,https://www.yes24.com/Product/Goods/82898608?ReviewYn=Y,9.7,['#분철']
2023,1,[도서],자연스러운 인체 드로잉,,해부학부터 옷 주름까지 배우는 ,https://www.yes24.com/Product/Goods/111417575,"['마이클 샌델', '안기순', '김선욱']",동양북스(동양books),2022년 08월,"21,150",18,https://www.yes24.com/Product/Goods/111417575?ReviewYn=Y,10.0,"['#크레마클럽에있어요', '#그림초보', '#그림잘그리는법']"
2023,1,[도서],나도 손글씨 바르게 쓰면 소원이 없겠네,,악필 교정부터 어른스러운 펜글씨까지 4주 완성 한글 정자체 연습법,https://www.yes24.com/Product/Goods/80085341,"['마이클 샌델', '안기순', '김선욱']",한빛라이프,2019년 10월,"10,800",51,https://www.yes24.com/Product/Goods/80085341?ReviewYn=Y,9.5,"['#어른다운어른', '#다시보는2020', '#글씨교정', '#예쁜글씨', '#새해결심']"
2023,1,[도서],어린이라는 세계,,,https://www.yes24.com/Product/Goods/94978691,"['마이클 샌델', '안기순', '김선욱']",사계절,2020년 11월,"13,500",245,https://www.yes24.com/Product/Goods/94978691?ReviewYn=Y,9.6,"['#편집자의시대_편집자가만든책', '#룸펜레터에소개된책', '#그림이있는에세이', '#김영하작가추천', '#MD의구매리스트']"
2023,1,[도서],영어회화 핵심패턴 233,,,https://www.yes24.com/Product/Goods/116577834,"['마이클 샌델', '안기순', '김선욱']",길벗이지톡,2023년 01월,"16,200",39,https://www.yes24.com/Product/Goods/116577834?ReviewYn=Y,9.8,['#분철']
2023,1,[도서],타인의 마음,,인간관계가 힘든 당신을 위한 유쾌한 심리학 공부,https://www.yes24.com/Product/Goods/115049952,"['마이클 샌델', '안기순', '김선욱']",샘터,2022년 11월,"16,200",70,https://www.yes24.com/Product/Goods/115049952?ReviewYn=Y,9.8,"['#인간관계에대하여', '#관계심리학']"
2023,1,[도서],두근두근 초등 1학년 입학 준비 ,,17년 차 현직 교사가 알려주는 ,https://www.yes24.com/Product/Goods/115000480,"['마이클 샌델', '안기순', '김선욱']",빅피시,2022년 11월,"16,920",30,https://www.yes24.com/Product/Goods/115000480?ReviewYn=Y,10.0,['#크레마클럽에있어요']
2023,1,[도서],스즈키 바이올린 교본 2,,,https://www.yes24.com/Product/Goods/3800181,"['마이클 샌델', '안기순', '김선욱']",세광음악출판사,2009년 12월,"10,800",29,https://www.yes24.com/Product/Goods/3800181?ReviewYn=Y,9.4,['#악기']
2023,1,[도서],2023 에듀윌 산업안전산업기사 필기 한권끝장 [이론편+기출문제편],,"CBT 대비 유형별 학습, 기출 기반 한달 합격",https://www.yes24.com/Product/Goods/116207882,"['마이클 샌델', '안기순', '김선욱']",에듀윌,2023년 01월,"30,600",15,https://www.yes24.com/Product/Goods/116207882?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],흔한남매의 흔한 호기심 6,,,https://www.yes24.com/Product/Goods/109748858,"['마이클 샌델', '안기순', '김선욱']",미래엔아이세움,2022년 06월,"11,700",68,https://www.yes24.com/Product/Goods/109748858?ReviewYn=Y,10.0,"['#학습만화', '#재미있는과학', '#상식채우기', '#호기심', '#유튜버']"
2023,1,[도서],한자급수자격시험 대한검정회 5급,,한자급수자격시험대비서,https://www.yes24.com/Product/Goods/102730251,"['마이클 샌델', '안기순', '김선욱']",한출판,2021년 07월,"10,800",7,https://www.yes24.com/Product/Goods/102730251?ReviewYn=Y,10.0,[]
2023,1,[도서],이현석의 입이 트이는 영어 최고의 스피킹 60 - 일상생활 편 ,,영어가 더 유창해지는 〈입이 트이는 영어〉 베스트 컬렉션,https://www.yes24.com/Product/Goods/93174290,"['마이클 샌델', '안기순', '김선욱']",EBS BOOKS,2020년 10월,"13,500",73,https://www.yes24.com/Product/Goods/93174290?ReviewYn=Y,9.9,"['#분철', '#믿듣보영어강사']"
2023,1,[도서],침묵의 봄,,,https://www.yes24.com/Product/Goods/6140639,"['마이클 샌델', '안기순', '김선욱']",에코리브르,2011년 12월,"16,200",124,https://www.yes24.com/Product/Goods/6140639?ReviewYn=Y,9.2,"['#크레마클럽에있어요', '#인문위클리레터에소개된책', '#이책이나를출판사도살렸다', '#스테디에는이유가있다', '#2021서울대지원자가많이읽은책']"
2023,1,[도서],호밀밭의 파수꾼,,,https://www.yes24.com/Product/Goods/204300,"['마이클 샌델', '안기순', '김선욱']",민음사,2023년 01월,"9,000",510,https://www.yes24.com/Product/Goods/204300?ReviewYn=Y,8.3,"['#미국대학위원회SAT추천도서', '#북클러버의선택', '#빌게이츠추천', '#요즘책방:책읽어드립니다', '#20세기고전']"
2023,1,[도서],세금 내는 아이들,,어린이를 위한 경제 교육 동화,https://www.yes24.com/Product/Goods/102167502,"['마이클 샌델', '안기순', '김선욱']",한경키즈(한국경제신문),2021년 06월,"12,600",90,https://www.yes24.com/Product/Goods/102167502?ReviewYn=Y,9.8,"['#이달의굿즈', '#독서지도안', '#2022아침독서추천도서', '#올해의책', '#어린이경제동화']"
2023,1,[도서],EEA : English for Everyday Activities 일상표현 낭독편 ,,,https://www.yes24.com/Product/Goods/96378780,"['마이클 샌델', '안기순', '김선욱']",웅진컴퍼스,2020년 12월,"12,600",46,https://www.yes24.com/Product/Goods/96378780?ReviewYn=Y,9.6,"['#분철', '#영어혼공모드', '#영어말하기', '#생활영어']"
2023,1,[도서],사랑의 기술,,,https://www.yes24.com/Product/Goods/77728036,"['마이클 샌델', '안기순', '김선욱']",문예출판사,2019년 09월,"14,400",58,https://www.yes24.com/Product/Goods/77728036?ReviewYn=Y,9.1,"['#북클러버의선택', '#사랑의형태', '#표지예쁜책', '#책읽아웃', '#이정도는읽어야교양인']"
2023,1,[도서],2023 시나공 기출문제집 정보처리기사 필기,,,https://www.yes24.com/Product/Goods/115227569,"['마이클 샌델', '안기순', '김선욱']",길벗,2022년 11월,"18,000",5,https://www.yes24.com/Product/Goods/115227569?ReviewYn=Y,10.0,['#분철']
2023,1,[도서],100 인생 그림책,,,https://www.yes24.com/Product/Goods/69747499,"['마이클 샌델', '안기순', '김선욱']",사계절,2019년 02월,"18,000",58,https://www.yes24.com/Product/Goods/69747499?ReviewYn=Y,9.5,"['#MD의구매리스트', '#내맘대로올해의책', '#책읽아웃', '#표지예쁜책', '#일상의아름다움']"
2023,1,[도서],재벌집 막내아들 2,,,https://www.yes24.com/Product/Goods/115204163,"['마이클 샌델', '안기순', '김선욱']",테라코타,2022년 11월,"15,300",4,https://www.yes24.com/Product/Goods/115204163?ReviewYn=Y,9.6,[]
2023,1,[도서],재벌집 막내아들 1,,,https://www.yes24.com/Product/Goods/115204154,"['마이클 샌델', '안기순', '김선욱']",테라코타,2022년 11월,"15,300",5,https://www.yes24.com/Product/Goods/115204154?ReviewYn=Y,9.2,"['#화제의드라마', '#드라마원작', '#영화드라마원작']"
2023,1,[도서],읽으면서 바로 써먹는 어린이 한국사 퀴즈 2,,,https://www.yes24.com/Product/Goods/107995570,"['마이클 샌델', '안기순', '김선욱']",파란정원,2022년 03월,"10,800",35,https://www.yes24.com/Product/Goods/107995570?ReviewYn=Y,10.0,['#어린이한국사']
2023,1,[도서],부자의 언어,,어떻게 살아야 부자가 되는지 묻는 아들에게,https://www.yes24.com/Product/Goods/89641534,"['마이클 샌델', '안기순', '김선욱']",윌북(willbook),2020년 03월,"15,120",76,https://www.yes24.com/Product/Goods/89641534?ReviewYn=Y,9.4,"['#크레마클럽에있어요', '#성공과성장', '#부자되는법']"
2023,1,[도서],혼자 공부하는 머신러닝+딥러닝,,1:1 과외하듯 배우는 인공지능 자습서,https://www.yes24.com/Product/Goods/96024871,"['마이클 샌델', '안기순', '김선욱']",한빛미디어,2020년 12월,"23,400",38,https://www.yes24.com/Product/Goods/96024871?ReviewYn=Y,9.7,"['#분철', '#월간개발자_추천도서']"
2023,1,[도서],오은영 박사가 전하는 금쪽이들의 진짜 마음속 ,,,https://www.yes24.com/Product/Goods/109359561,"['마이클 샌델', '안기순', '김선욱']",오은라이프사이언스 ,2022년 05월,"17,820",140,https://www.yes24.com/Product/Goods/109359561?ReviewYn=Y,9.9,"['#올해의책', '#TV에나온바로그책', '#육아고수노하우', '#자녀교육']"
2023,1,[도서],설민석의 그리스 로마 신화 대모험 1,,사라진 신들의 세상,https://www.yes24.com/Product/Goods/113842517,"['마이클 샌델', '안기순', '김선욱']",단꿈아이,2022년 10월,"11,700",72,https://www.yes24.com/Product/Goods/113842517?ReviewYn=Y,10.0,"['#학습만화', '#그리스로마신화']"
2023,1,[도서],혼자 공부하는 컴퓨터 구조+운영체제,,,https://www.yes24.com/Product/Goods/111378840,"['마이클 샌델', '안기순', '김선욱']",한빛미디어,2022년 08월,"25,200",57,https://www.yes24.com/Product/Goods/111378840?ReviewYn=Y,9.8,['#분철']
2023,1,[도서],노마드 투자자 서한,,투자업계의 전설 ‘노마드 투자조합’의 시간을 자본으로 바꾸는 장기 퀄리티 투자 원칙과 지혜 ,https://www.yes24.com/Product/Goods/115426819,"['마이클 샌델', '안기순', '김선욱']",더퀘스트,2022년 11월,"31,500",17,https://www.yes24.com/Product/Goods/115426819?ReviewYn=Y,9.9,[]
2023,1,[도서],진짜 수학 공부법,,류승재 특급 비법,https://www.yes24.com/Product/Goods/117082283,"['마이클 샌델', '안기순', '김선욱']",경향비피,2023년 01월,"13,500",59,https://www.yes24.com/Product/Goods/117082283?ReviewYn=Y,9.9,[]
2023,1,[도서],"거미입니다만, 문제라도? 16 특별판",,,https://www.yes24.com/Product/Goods/116867677,"['마이클 샌델', '안기순', '김선욱']",디앤씨미디어(D&C미디어),2023년 01월,"15,300",7,https://www.yes24.com/Product/Goods/116867677?ReviewYn=Y,9.1,[]
2023,1,[도서],알면서도 알지 못하는 것들,,인생의 가장 기본적인 소망에 대하여,https://www.yes24.com/Product/Goods/34763422,"['마이클 샌델', '안기순', '김선욱']",스노우폭스북스,2017년 01월,"14,220",170,https://www.yes24.com/Product/Goods/34763422?ReviewYn=Y,9.5,"['#스페셜에디션', '#삶을바꿀이야기', '#성공과성장', '#관계', '#톱클래스의비밀']"
2023,1,[도서],100세 철학자의 행복론,,,https://www.yes24.com/Product/Goods/115570087,"['마이클 샌델', '안기순', '김선욱']",열림원,2022년 11월,"14,850",42,https://www.yes24.com/Product/Goods/115570087?ReviewYn=Y,9.8,"['#행복의비결', '#사소한행복', '#행복해지고싶은당신에게']"
2023,1,[도서],2023 나합격 위험물산업기사 필기+실기+무료특강,,,https://www.yes24.com/Product/Goods/115409158,"['마이클 샌델', '안기순', '김선욱']",삼원북스,2023년 01월,"37,800",24,https://www.yes24.com/Product/Goods/115409158?ReviewYn=Y,9.7,['#분철']
2023,1,[도서],축구를 하며 생각한 것들 (리커버 에디션),,,https://www.yes24.com/Product/Goods/91757049,"['마이클 샌델', '안기순', '김선욱']",브레인스토어(BRAINstore),2020년 08월,"16,200",6,https://www.yes24.com/Product/Goods/91757049?ReviewYn=Y,9.6,"['#넘버원', '#책으로읽는스포츠', '#축구', '#축구알고보면더재밌다', '#월드클래스']"
2023,1,[도서],파우스트 세트,,,https://www.yes24.com/Product/Goods/75452263,"['마이클 샌델', '안기순', '김선욱']",길,2019년 06월,"54,000",리뷰없음,,,[]
2023,1,[도서],네가 마지막으로 남긴 노래,,,https://www.yes24.com/Product/Goods/105360182,"['마이클 샌델', '안기순', '김선욱']",모모,2021년 12월,"12,600",38,https://www.yes24.com/Product/Goods/105360182?ReviewYn=Y,9.4,"['#인스타그책', '#사랑의아픔', '#학원/캠퍼스물', '#슬픔을노래하다', '#봄날엔로맨스']"
2023,1,[도서],어린이를 위한 초등 매일 글쓰기의 힘 : 표현글쓰기,,,https://www.yes24.com/Product/Goods/116026776,"['마이클 샌델', '안기순', '김선욱']",상상아카데미,2022년 12월,"9,000",6,https://www.yes24.com/Product/Goods/116026776?ReviewYn=Y,9.6,[]
2023,1,[도서],2023 이기적 정보처리기사 필기+실기 환상의 콤비,,,https://www.yes24.com/Product/Goods/112046217,"['마이클 샌델', '안기순', '김선욱']",영진닷컴,2022년 08월,"43,200",6,https://www.yes24.com/Product/Goods/112046217?ReviewYn=Y,9.6,['#분철']
2023,1,[도서],기적의 파닉스 1-3 세트,,"하루 4쪽, 3개월이면 혼자서도 영어책 읽기가 가능해지는",https://www.yes24.com/Product/Goods/32235690,"['마이클 샌델', '안기순', '김선욱']",길벗스쿨,2016년 09월,"34,200",60,https://www.yes24.com/Product/Goods/32235690?ReviewYn=Y,9.6,"['#파닉스로시작하는영어', '#영어책읽기', '#영어공부', '#카트담기편한세트문제집']"
2023,1,[도서],호랭떡집,,,https://www.yes24.com/Product/Goods/116901222,"['마이클 샌델', '안기순', '김선욱']",사계절,2023년 01월,"14,850",31,https://www.yes24.com/Product/Goods/116901222?ReviewYn=Y,10.0,"['#아이부터어른까지', '#호랑이동화', '#동물그림책']"
2023,1,[도서],12가지 인생의 법칙,,혼돈의 해독제,https://www.yes24.com/Product/Goods/66360714,"['마이클 샌델', '안기순', '김선욱']",메이븐,2018년 10월,"15,120",173,https://www.yes24.com/Product/Goods/66360714?ReviewYn=Y,9.0,"['#북클러버의선택', '#철학자의인생론', '#실용철학서', '#팩트폭행인생조언']"
2023,1,[도서],오아시스 세탁소 습격사건,,,https://www.yes24.com/Product/Goods/16920153,"['마이클 샌델', '안기순', '김선욱']",모시는사람들,2015년 02월,"9,000",리뷰없음,,,['#배송비채우기']
2023,1,[도서],부자 아빠 가난한 아빠 2,,,https://www.yes24.com/Product/Goods/125459,"['마이클 샌델', '안기순', '김선욱']",민음인,2012년 11월,"15,300",69,https://www.yes24.com/Product/Goods/125459?ReviewYn=Y,8.4,"['#돈좀벌어보자', '#가난이싫어', '#부자되는법']"
2023,1,[도서],언어의 온도,,말과 글에는 나름의 따뜻함과 차가움이 있다,https://www.yes24.com/Product/Goods/30387696,"['마이클 샌델', '안기순', '김선욱']",말글터,2016년 08월,"12,420",483,https://www.yes24.com/Product/Goods/30387696?ReviewYn=Y,8.1,"['#이달의굿즈', '#영화드라마원작', '#같이펀딩에나온책', '#밀리언셀러', '#일상을위로하다']"
2023,1,[도서],동산의 샘,,The Fountain of Garden,https://www.yes24.com/Product/Goods/117012882,"['마이클 샌델', '안기순', '김선욱']",규장,2023년 01월,"22,500",4,https://www.yes24.com/Product/Goods/117012882?ReviewYn=Y,10.0,[]
